code,name,region
CTY01362,旧オコナカノ,ヨーロッパ
CTY01363,旧カクアツタ,南米
CTY01364,旧クセヌキウ,アジア
CTY01365,旧オスツヌタ,北米
CTY01366,旧ケアウナテ,アジア
CTY01367,旧ナオシヌツ,北米
CTY01368,旧タツネウオ,オセアニア
CTY01369,旧タキシセチ,オセアニア
CTY01370,旧ネシトコサ,オセアニア
CTY01371,旧コトナエエ,南米
CTY01372,旧シスクトチ,北米
CTY01373,旧ノクサエナ,アジア
CTY01374,旧ケクヌシタ,アジア
CTY01375,旧ヌトノセキ,オセアニア
CTY01376,旧ササキキツ,南米
CTY01377,旧クソニイト,北米
CTY01378,旧ニサキネオ,アジア
CTY01379,旧エコカチカ,オセアニア
CTY01380,旧ノツコノシ,オセアニア
CTY01381,旧ナキテウシ,オセアニア
CTY01382,旧コチエカシ,アジア
CTY01383,旧ストキコニ,北米
CTY01384,旧コキニタコ,アジア
CTY01385,旧シケケヌオ,ヨーロッパ
CTY01386,旧テトアカチ,南米
CTY01387,旧セコサコア,ヨーロッパ
CTY01388,旧シツクソチ,南米
CTY01389,旧オチクアト,オセアニア
CTY01390,旧ネトノネト,オセアニア
CTY01391,旧ソサツキチ,アジア
CTY01392,旧ナタケツイ,南米
CTY01393,旧ニヌトニニ,アフリカ
CTY01394,旧キオニソテ,アジア
CTY01395,旧トクニスセ,北米
CTY01396,旧ネアキエサ,北米
CTY01397,旧イノノコク,オセアニア
CTY01398,旧チコテナヌ,北米
CTY01399,旧トスカヌノ,アジア
CTY01400,旧シキコオイ,アジア
CTY01401,旧オカニアニ,アジア
CTY01402,旧ノソテネテ,オセアニア
CTY01403,旧クノツニソ,アジア
CTY01404,旧クスチケケ,南米
CTY01405,旧クエニセタ,南米
CTY01406,旧サニウナキ,アフリカ
CTY01407,旧ネソクソタ,アジア
CTY01408,旧スナコエヌ,オセアニア
CTY01409,旧カネトクキ,オセアニア
CTY01410,旧イキコカア,南米
CTY01411,旧アトイイノ,ヨーロッパ
CTY01412,旧ニクコセソ,北米
CTY01413,旧コアオウエ,アフリカ
CTY01414,旧シセウエウ,オセアニア
CTY01415,旧ノキネオタ,ヨーロッパ
CTY01416,旧イイカニト,北米
CTY01417,旧セオチコオ,オセアニア
CTY01418,旧シサケテキ,アフリカ
CTY01419,旧サヌナクカ,北米
CTY01420,旧ネエヌクク,南米
CTY01421,旧キオナスツ,オセアニア
CTY01422,旧スチチトテ,オセアニア
CTY01423,旧コノナノネ,北米
CTY01424,旧ヌヌカシタ,北米
CTY01425,旧ケオノアタ,南米
CTY01426,旧ニイシトナ,ヨーロッパ
CTY01427,旧トエニシチ,オセアニア
CTY01428,旧コニノカタ,南米
CTY01429,旧ヌウイテス,南米
CTY01430,旧トヌエオキ,北米
CTY01431,旧チニソキツ,アジア
CTY01432,旧サアキサク,アフリカ
CTY01433,旧サイカオイ,南米
CTY01434,旧チチシケテ,ヨーロッパ
CTY01435,旧ノテイアイ,オセアニア
CTY01436,旧ウノカナカ,アフリカ
CTY01437,旧ソトノケソ,北米
CTY01438,旧カケテクノ,北米
CTY01439,旧アエネオヌ,ヨーロッパ
CTY01440,旧ネイクウイ,南米
CTY01441,旧テセケソカ,南米
CTY01442,旧ナトケコチ,アフリカ
CTY01443,旧クチエキツ,アフリカ
CTY01444,旧キイセスエ,オセアニア
CTY01445,旧ツトエカコ,ヨーロッパ
CTY01446,旧ウソオコキ,南米
CTY01447,旧ノカオウセ,南米
CTY01448,旧キクシケシ,オセアニア
CTY01449,旧ヌセオアコ,アジア
CTY01450,旧カカアナア,アジア
CTY01451,旧ケソセネサ,北米
CTY01452,旧サイネコタ,南米
CTY01453,旧セアイチタ,南米
CTY01454,旧サテキエア,北米
CTY01455,旧オサネニカ,アフリカ
CTY01456,旧ククセケサ,アジア
CTY01457,旧ニネシシス,オセアニア
CTY01458,旧ナストイサ,南米
CTY01459,旧ノノソイノ,北米
CTY01460,旧ノニスシツ,アジア
CTY01461,旧トアアタオ,北米
CTY01462,旧ウシキソオ,北米
CTY01463,旧トカサアネ,南米
CTY01464,旧ソカキスア,アジア
CTY01465,旧スアセコツ,オセアニア
CTY01466,旧チテエニキ,ヨーロッパ
CTY01467,旧サイセウキ,ヨーロッパ
CTY01468,旧ヌノケスシ,アジア
CTY01469,旧ネクエウタ,アフリカ
CTY01470,旧スヌテキシ,ヨーロッパ
CTY01471,旧ナタチサオ,アジア
CTY01472,旧イキセテノ,南米
CTY01473,旧エクヌシソ,北米
CTY01474,旧トソクセセ,アジア
CTY01475,旧ウサウノア,オセアニア
CTY01476,旧ステタネト,北米
CTY01477,旧ケチチトイ,ヨーロッパ
CTY01478,旧オアテツカ,オセアニア
CTY01479,旧オカニソセ,アジア
CTY01480,旧ニオツノカ,南米
CTY01481,旧ノニニセエ,ヨーロッパ
CTY01482,旧カネケヌス,オセアニア
CTY01483,旧クカキネコ,ヨーロッパ
CTY01484,旧スサウケノ,アジア
CTY01485,旧ヌケチクセ,ヨーロッパ
CTY01486,旧アクツエノ,オセアニア
CTY01487,旧シエケネセ,北米
CTY01488,旧トチコイタ,ヨーロッパ
CTY01489,旧オセスセノ,ヨーロッパ
CTY01490,旧チステナウ,アフリカ
CTY01491,旧ヌキウチイ,オセアニア
CTY01492,旧ナオウカコ,オセアニア
CTY01493,旧ソサノサカ,ヨーロッパ
CTY01494,旧ニスチキク,北米
CTY01495,旧シツアクキ,アフリカ
CTY01496,旧シテウイト,アフリカ
CTY01497,旧ケエアナツ,ヨーロッパ
CTY01498,旧キノチテウ,南米
CTY01499,旧ウコオノウ,オセアニア
CTY01500,旧チエツツセ,ヨーロッパ
CTY01501,旧アシネツク,ヨーロッパ
CTY01502,旧ウカクアセ,南米
CTY01503,旧ノイヌスス,アフリカ
CTY01504,旧セアケソチ,オセアニア
CTY01505,旧タソコエケ,南米
CTY01506,旧ウニソツノ,南米
CTY01507,旧ネクタチサ,南米
CTY01508,旧テソサネス,北米
CTY01509,旧アオカコウ,北米
CTY01510,旧ノカケシケ,北米
CTY01511,旧キノナヌタ,北米
CTY01512,旧ノチツウシ,北米
CTY01513,旧シナツスネ,北米
CTY01514,旧ニトコエト,南米
CTY01515,旧ツソヌタテ,アフリカ
CTY01516,旧コウアコソ,オセアニア
CTY01517,旧テオニトツ,オセアニア
CTY01518,旧アサノソエ,アフリカ
CTY01519,旧タイツウナ,北米
CTY01520,旧ニコニシネ,北米
CTY01521,旧キノチニノ,南米
CTY01522,旧ナナテアヌ,北米
CTY01523,旧シコチセカ,南米
CTY01524,旧キキネノス,ヨーロッパ
CTY01525,旧ネナイツタ,オセアニア
CTY01526,旧ノノエケウ,オセアニア
CTY01527,旧エカタタツ,南米
CTY01528,旧ノシヌシノ,アジア
CTY01529,旧ツノシセウ,北米
CTY01530,旧セカセソツ,オセアニア
CTY01531,旧ソイソカテ,南米
CTY01532,旧ソセサトキ,北米
CTY01533,旧クオアウツ,北米
CTY01534,旧チセオタエ,アフリカ
CTY01535,旧ネコトチオ,オセアニア
CTY01536,旧シトセオス,南米
CTY01537,旧ヌキトエク,ヨーロッパ
CTY01538,旧ツテオノア,アフリカ
CTY01539,旧カテクケカ,ヨーロッパ
CTY01540,旧トキトテカ,ヨーロッパ
CTY01541,旧セシセネク,オセアニア
CTY01542,旧エチキケシ,ヨーロッパ
CTY01543,旧ツキニシナ,南米
CTY01544,旧ノカソカケ,北米
CTY01545,旧ネカセツカ,ヨーロッパ
CTY01546,旧ツアスコヌ,アジア
CTY01547,旧クウソキク,アフリカ
CTY01548,旧ニクテトキ,アジア
CTY01549,旧ケシシウネ,ヨーロッパ
CTY01550,旧ウトセオイ,ヨーロッパ
CTY01551,旧ウツコウカ,アジア
CTY01552,旧セトケツシ,北米
CTY01553,旧ニトオカイ,アフリカ
CTY01554,旧ノスニウセ,オセアニア
CTY01555,旧イクアキキ,南米
CTY01556,旧キタテイイ,ヨーロッパ
CTY01557,旧エタイノニ,ヨーロッパ
CTY01558,旧ノセニツナ,アジア
CTY01559,旧カエニクソ,北米
CTY01560,旧シカコソイ,アフリカ
CTY01561,旧テツタケソ,ヨーロッパ
CTY01562,旧ネアシサネ,アフリカ
CTY01563,旧タケアクト,アジア
CTY01564,旧キナオノク,南米
CTY01565,旧ウチスネタ,南米
CTY01566,旧タソナチス,北米
CTY01567,旧ニチタスク,南米
CTY01568,旧ナノヌトセ,アジア
CTY01569,旧ウアトクク,アジア
CTY01570,旧ケウソトシ,アジア
CTY01571,旧テテタキニ,アフリカ
CTY01572,旧ソケアヌウ,北米
CTY01573,旧テキクサエ,南米
CTY01574,旧トスクウコ,ヨーロッパ
CTY01575,旧ククサネツ,アジア
CTY01576,旧キネアサト,アジア
CTY01577,旧ニクヌチキ,アジア
CTY01578,旧セナクコイ,ヨーロッパ
CTY01579,旧イススアタ,アフリカ
CTY01580,旧サチタツナ,ヨーロッパ
CTY01581,旧イケエタコ,アジア
CTY01582,旧ツキチケノ,オセアニア
CTY01583,旧エスオスカ,アジア
CTY01584,旧ニエタオチ,ヨーロッパ
CTY01585,旧コネカコエ,アフリカ
CTY01586,旧ニコテヌク,オセアニア
CTY01587,旧チアヌタテ,アジア
CTY01588,旧キウコツセ,オセアニア
CTY01589,旧ニエソチエ,アジア
CTY01590,旧カタネヌツ,ヨーロッパ
CTY01591,旧ネチタタテ,オセアニア
CTY01592,旧チトウタト,オセアニア
CTY01593,旧テテケネオ,ヨーロッパ
CTY01594,旧ナキテエテ,アフリカ
CTY01595,旧オナナカオ,オセアニア
CTY01596,旧イニネナキ,ヨーロッパ
CTY01597,旧タヌネセコ,南米
CTY01598,旧キシヌイニ,アジア
CTY01599,旧ツカナウセ,アジア
CTY01600,旧クタエケウ,アフリカ
CTY01601,旧セキイヌヌ,ヨーロッパ
CTY01602,旧サタツタカ,オセアニア
CTY01603,旧カキシコア,南米
CTY01604,旧クネカノウ,アフリカ
CTY01605,旧シコイチヌ,ヨーロッパ
CTY01606,旧ソトシサツ,アフリカ
CTY01607,旧エテツテサ,北米
CTY01608,旧アトトサケ,オセアニア
CTY01609,旧ネサウオシ,アジア
CTY01610,旧サスセイネ,オセアニア
CTY01611,旧シアエシセ,アフリカ
CTY01612,旧アテケスナ,アフリカ
CTY01613,旧アネイツシ,アフリカ
CTY01614,旧クウナカア,オセアニア
CTY01615,旧エニクカケ,ヨーロッパ
CTY01616,旧クヌアイウ,オセアニア
CTY01617,旧イヌウネヌ,北米
CTY01618,旧テキスヌソ,南米
CTY01619,旧サチツニセ,ヨーロッパ
CTY01620,旧コスケサセ,ヨーロッパ
CTY01621,旧テトタケツ,南米
CTY01622,旧トネオカオ,アフリカ
CTY01623,旧ヌチネタニ,オセアニア
CTY01624,旧チセスニニ,北米
CTY01625,旧ネセナナシ,オセアニア
CTY01626,旧トチカカク,オセアニア
CTY01627,旧クヌソエコ,南米
CTY01628,旧ケタタクサ,ヨーロッパ
CTY01629,旧アクテセウ,北米
CTY01630,旧キオコソケ,オセアニア
CTY01631,旧オコエサソ,北米
CTY01632,旧イシサネセ,アジア
CTY01633,旧ネスキツト,オセアニア
CTY01634,旧ウキソセツ,ヨーロッパ
CTY01635,旧エウアウノ,北米
CTY01636,旧ササチナソ,ヨーロッパ
CTY01637,旧コテタセヌ,アフリカ
CTY01638,旧ネクソチソ,アジア
CTY01639,旧ネキトケイ,アフリカ
CTY01640,旧ナオクケノ,アジア
CTY01641,旧タニクソケ,南米
CTY01642,旧アナツカヌ,オセアニア
CTY01643,旧クノアイノ,ヨーロッパ
CTY01644,旧ニニニトイ,オセアニア
CTY01645,旧ククノナウ,北米
CTY01646,旧ケセヌツエ,南米
CTY01647,旧セキオタキ,アジア
CTY01648,旧ウトエニツ,北米
CTY01649,旧エシテシイ,アフリカ
CTY01650,旧キオコタト,アフリカ
CTY01651,旧ノヌテツイ,南米
CTY01652,旧イコエヌタ,ヨーロッパ
CTY01653,旧コサクテケ,オセアニア
CTY01654,旧サツサエタ,アジア
CTY01655,旧エネトネナ,アフリカ
CTY01656,旧アノネコチ,アフリカ
CTY01657,旧セウトクニ,アジア
CTY01658,旧タキセエノ,オセアニア
CTY01659,旧タカテネエ,北米
CTY01660,旧セイキヌオ,アフリカ
CTY01661,旧テアコエソ,オセアニア
CTY01662,旧キソアキシ,オセアニア
CTY01663,旧ヌアソタノ,アフリカ
CTY01664,旧サシオヌア,ヨーロッパ
CTY01665,旧キツノキア,オセアニア
CTY01666,旧ココソツケ,ヨーロッパ
CTY01667,旧チソカネス,ヨーロッパ
CTY01668,旧セカナナク,ヨーロッパ
CTY01669,旧カツカネノ,オセアニア
CTY01670,旧チソネツヌ,南米
CTY01671,旧ナタエノテ,南米
CTY01672,旧ヌソエカウ,アジア
CTY01673,旧ナエアツエ,アフリカ
CTY01674,旧ツシキオテ,オセアニア
CTY01675,旧ナスケキヌ,アジア
CTY01676,旧サキトコシ,アジア
CTY01677,旧ツエスエト,南米
CTY01678,旧サシノネニ,アジア
CTY01679,旧ニサクキカ,アフリカ
CTY01680,旧ナウテノエ,オセアニア
CTY01681,旧スチウニト,オセアニア
CTY01682,旧セネオオウ,南米
CTY01683,旧ナスネテケ,アジア
CTY01684,旧チテクコニ,ヨーロッパ
CTY01685,旧アクツナタ,アフリカ
CTY01686,旧オテニノク,アフリカ
CTY01687,旧チトノウセ,アフリカ
CTY01688,旧サナスセセ,ヨーロッパ
CTY01689,旧ノスネコシ,オセアニア
CTY01690,旧イイタケウ,ヨーロッパ
CTY01691,旧オアテソイ,オセアニア
CTY01692,旧トノタサヌ,アフリカ
CTY01693,旧コクツキス,南米
CTY01694,旧アイサヌキ,北米
CTY01695,旧ノクシカウ,北米
CTY01696,旧ケオタソウ,アジア
CTY01697,旧イアアコス,オセアニア
CTY01698,旧スネスネク,アフリカ
CTY01699,旧テテカサク,北米
CTY01700,旧セウカウキ,北米
CTY01701,旧サニヌヌノ,ヨーロッパ
CTY01702,旧タステカニ,ヨーロッパ
CTY01703,旧タニツクシ,南米
CTY01704,旧ヌナカシエ,北米
CTY01705,旧イクニニケ,アフリカ
CTY01706,旧セナステカ,北米
CTY01707,旧キシササエ,アジア
CTY01708,旧ネニエシク,北米
CTY01709,旧チセセネキ,北米
CTY01710,旧ネヌクウウ,アフリカ
CTY01711,旧クニタソタ,アジア
CTY01712,旧ソツクナエ,南米
CTY01713,旧シテウクサ,アジア
CTY01714,旧テアウヌウ,アフリカ
CTY01715,旧ツサコテコ,ヨーロッパ
CTY01716,旧ネアトサオ,アジア
CTY01717,旧クシキイツ,ヨーロッパ
CTY01718,旧ノアセシイ,オセアニア
CTY01719,旧スアケタウ,南米
CTY01720,旧ソサソアク,オセアニア
CTY01721,旧トチカヌヌ,アフリカ
CTY01722,旧シコナオア,ヨーロッパ
CTY01723,旧タタチキニ,アフリカ
CTY01724,旧サニニタス,南米
CTY01725,旧ニシニツケ,南米
CTY01726,旧クウウナサ,アフリカ
CTY01727,旧セオノウナ,北米
CTY01728,旧カニソツア,北米
CTY01729,旧ニテソヌノ,ヨーロッパ
CTY01730,旧ニソヌニチ,アジア
CTY01731,旧スウネアネ,ヨーロッパ
CTY01732,旧サノツステ,北米
CTY01733,旧ケソコツタ,北米
CTY01734,旧ナカタエス,北米
CTY01735,旧ニヌクキノ,アフリカ
CTY01736,旧ニノエエネ,南米
CTY01737,旧ネシセソナ,ヨーロッパ
CTY01738,旧タコキニオ,ヨーロッパ
CTY01739,旧セアシイウ,アジア
CTY01740,旧コシスネチ,アフリカ
CTY01741,旧カアソウニ,アフリカ
CTY01742,旧ネネエネシ,アジア
CTY01743,旧ケタソナヌ,オセアニア
CTY01744,旧ナトチナコ,オセアニア
CTY01745,旧ケコヌスコ,オセアニア
CTY01746,旧ナウコナコ,南米
CTY01747,旧スウシイテ,アジア
CTY01748,旧ケスナシト,アフリカ
CTY01749,旧アサオソキ,オセアニア
CTY01750,旧シオコオエ,ヨーロッパ
CTY01751,旧トシソコツ,アフリカ
CTY01752,旧ツキエクケ,ヨーロッパ
CTY01753,旧チクチネオ,アジア
CTY01754,旧セキコソイ,南米
CTY01755,旧サスキトケ,南米
CTY01756,旧ニオクサネ,ヨーロッパ
CTY01757,旧スツセアネ,アフリカ
CTY01758,旧ナセタサチ,北米
CTY01759,旧コノウカチ,オセアニア
CTY01760,旧セイオテニ,南米
CTY01761,旧サヌタシネ,アフリカ
CTY01762,旧テコサカテ,アジア
CTY01763,旧オカテカソ,南米
CTY01764,旧ソキニソエ,アフリカ
CTY01765,旧ナヌタケネ,ヨーロッパ
CTY01766,旧タソオニト,北米
CTY01767,旧カヌチコウ,アジア
CTY01768,旧オキトウス,北米
CTY01769,旧シソキノス,北米
CTY01770,旧ククニソナ,オセアニア
CTY01771,旧スネソタナ,南米
CTY01772,旧エセカカス,アフリカ
CTY01773,旧アキキネヌ,アジア
CTY01774,旧タサクノシ,南米
CTY01775,旧トケセノク,ヨーロッパ
CTY01776,旧ソテセセコ,アフリカ
CTY01777,旧アカシヌク,北米
CTY01778,旧シウニオツ,アフリカ
CTY01779,旧アオタアノ,アジア
CTY01780,旧セエケクカ,アフリカ
CTY01781,旧カシチノオ,ヨーロッパ
CTY01782,旧ノコツイテ,北米
CTY01783,旧ヌカセキヌ,ヨーロッパ
CTY01784,旧セクサチソ,ヨーロッパ
CTY01785,旧ウイスネタ,北米
CTY01786,旧ケスサシコ,南米
CTY01787,旧スノササア,北米
CTY01788,旧タケシトア,アフリカ
CTY01789,旧カサアナニ,南米
CTY01790,旧カネシカス,アジア
CTY01791,旧ツケトツチ,北米
CTY01792,旧スシアコケ,オセアニア
CTY01793,旧イケカタタ,南米
CTY01794,旧シコイツサ,アフリカ
CTY01795,旧シアウオイ,アフリカ
CTY01796,旧スソトカケ,アジア
CTY01797,旧イエテノニ,アフリカ
CTY01798,旧クサコシニ,ヨーロッパ
CTY01799,旧テツイセエ,北米
CTY01800,旧ケシヌアト,北米
CTY01801,旧ステナウニ,南米
CTY01802,旧エセアイチ,南米
CTY01803,旧エカタナナ,オセアニア
CTY01804,旧ツオカオタ,アジア
CTY01805,旧セセコクツ,ヨーロッパ
CTY01806,旧アニソチス,アジア
CTY01807,旧スニカニタ,北米
CTY01808,旧クノオコク,南米
CTY01809,旧ニソウエオ,北米
CTY01810,旧ナサカカケ,アジア
CTY01811,旧イツサタキ,北米
CTY01812,旧テカナサク,アフリカ
CTY01813,旧ソタウイニ,北米
CTY01814,旧ツニオキチ,北米
CTY01815,旧ニニオキト,北米
CTY01816,旧ツイソエノ,北米
CTY01817,旧ツトネチノ,南米
CTY01818,旧ウエナソカ,アフリカ
CTY01819,旧オツクセニ,アフリカ
CTY01820,旧カケイセト,南米
CTY01821,旧セヌケツオ,アフリカ
CTY01822,旧ノノオケエ,アフリカ
CTY01823,旧イスニヌス,オセアニア
CTY01824,旧クネカサケ,北米
CTY01825,旧ネキカテエ,ヨーロッパ
CTY01826,旧エエヌカコ,南米
CTY01827,旧ヌイノコオ,アフリカ
CTY01828,旧アアネクネ,オセアニア
CTY01829,旧ナサエセス,アジア
CTY01830,旧コトサニテ,アジア
CTY01831,旧タサエツニ,ヨーロッパ
CTY01832,旧ケネノイエ,北米
CTY01833,旧アオキツシ,ヨーロッパ
CTY01834,旧キサエノネ,アフリカ
CTY01835,旧エニイシサ,オセアニア
CTY01836,旧エサタキコ,オセアニア
CTY01837,旧カソアツス,オセアニア
CTY01838,旧セウテテテ,ヨーロッパ
CTY01839,旧サスイサチ,アジア
CTY01840,旧イシサトテ,南米
CTY01841,旧ソセチセク,南米
CTY01842,旧タネセイケ,北米
CTY01843,旧エスヌトオ,アフリカ
CTY01844,旧エオキキオ,オセアニア
CTY01845,旧クテコナソ,南米
CTY01846,旧クヌアヌエ,ヨーロッパ
CTY01847,旧サタクニシ,北米
CTY01848,旧ニノチキツ,アフリカ
CTY01849,旧オスカアノ,ヨーロッパ
CTY01850,旧ニセトケヌ,アジア
CTY01851,旧コオクカキ,アジア
CTY01852,旧クトノキウ,アフリカ
CTY01853,旧コイシニト,オセアニア
CTY01854,旧イソサイテ,アジア
CTY01855,旧クカノテエ,北米
CTY01856,旧アタネケノ,ヨーロッパ
CTY01857,旧ウオサテセ,アジア
CTY01858,旧ノキナノア,アジア
CTY01859,旧セアノソシ,オセアニア
CTY01860,旧ニコオケタ,ヨーロッパ
CTY01861,旧ツクトカケ,アフリカ
CTY01862,旧タシチトチ,北米
CTY01863,旧スケシヌオ,アフリカ
CTY01864,旧ツケソセカ,北米
CTY01865,旧ヌオエツカ,ヨーロッパ
CTY01866,旧スソスヌト,ヨーロッパ
CTY01867,旧イオアスチ,アフリカ
CTY01868,旧ヌサクセト,アジア
CTY01869,旧カクケエオ,オセアニア
CTY01870,旧セコオノセ,北米
CTY01871,旧キテノウエ,南米
CTY01872,旧ノネツヌソ,ヨーロッパ
CTY01873,旧ニナクニノ,北米
CTY01874,旧ツノナソテ,ヨーロッパ
CTY01875,旧クキキクテ,南米
CTY01876,旧チシタコヌ,ヨーロッパ
CTY01877,旧セコシエイ,ヨーロッパ
CTY01878,旧シニトイイ,アフリカ
CTY01879,旧セナオナス,アフリカ
CTY01880,旧アツイウア,北米
CTY01881,旧ノオシエト,ヨーロッパ
CTY01882,旧サアイサニ,北米
CTY01883,旧コカウウウ,南米
CTY01884,旧トタナウツ,アフリカ
CTY01885,旧ソエキヌト,南米
CTY01886,旧セネセサシ,アジア
CTY01887,旧セセコナウ,北米
CTY01888,旧ケトスノニ,アフリカ
CTY01889,旧セケエチネ,アフリカ
CTY01890,旧ヌツツシス,南米
CTY01891,旧セエエテサ,北米
CTY01892,旧ニチナソア,北米
CTY01893,旧オヌキウツ,アフリカ
CTY01894,旧クキイエチ,アジア
CTY01895,旧エニソコエ,ヨーロッパ
CTY01896,旧イシサイア,ヨーロッパ
CTY01897,旧シセタトタ,ヨーロッパ
CTY01898,旧タスアトコ,アフリカ
CTY01899,旧ヌテノナイ,北米
CTY01900,旧スケチチタ,南米
CTY01901,旧ナヌチノネ,アジア
CTY01902,旧トヌクアア,アフリカ
CTY01903,旧イクコナオ,オセアニア
CTY01904,旧テエサネカ,ヨーロッパ
CTY01905,旧クケキネタ,ヨーロッパ
CTY01906,旧アコソケス,アフリカ
CTY01907,旧ケサヌセタ,ヨーロッパ
CTY01908,旧チカタタオ,アジア
CTY01909,旧タイキキノ,オセアニア
CTY01910,旧ツソテコサ,北米
CTY01911,旧ヌイオクヌ,北米
CTY01912,旧オサイツコ,南米
CTY01913,旧クススオナ,北米
CTY01914,旧ナサカコア,北米
CTY01915,旧ノスニアセ,南米
CTY01916,旧イオニケヌ,南米
CTY01917,旧タヌスクニ,アジア
CTY01918,旧ツノナナニ,アジア
CTY01919,旧セテケノソ,アジア
CTY01920,旧コナトサチ,オセアニア
CTY01921,旧トソアキシ,オセアニア
CTY01922,旧ツケセケテ,アフリカ
CTY01923,旧サイアトコ,アジア
CTY01924,旧イケキツコ,南米
CTY01925,旧ナエエスセ,アフリカ
CTY01926,旧ケテエテカ,アジア
CTY01927,旧ノクトノケ,ヨーロッパ
CTY01928,旧アトアノチ,南米
CTY01929,旧ササイイカ,アジア
CTY01930,旧ツツイカア,オセアニア
CTY01931,旧カネアノヌ,アフリカ
CTY01932,旧トカニニウ,アフリカ
CTY01933,旧セナスシサ,アフリカ
CTY01934,旧クケオクチ,北米
CTY01935,旧エノセソソ,アジア
CTY01936,旧エケサテセ,北米
CTY01937,旧ヌイテクシ,オセアニア
CTY01938,旧ケソクサエ,北米
CTY01939,旧コアオセシ,アフリカ
CTY01940,旧ウクウキア,ヨーロッパ
CTY01941,旧ノカトキチ,オセアニア
CTY01942,旧オササクオ,アフリカ
CTY01943,旧オソセエノ,アフリカ
CTY01944,旧トソトタア,ヨーロッパ
CTY01945,旧ヌチスケセ,アジア
CTY01946,旧アソシヌオ,アジア
CTY01947,旧ネヌチオケ,アフリカ
CTY01948,旧トトセチヌ,オセアニア
CTY01949,旧セノノキカ,ヨーロッパ
CTY01950,旧シナアケツ,オセアニア
CTY01951,旧セシツネセ,アジア
CTY01952,旧ノアノカノ,アジア
CTY01953,旧チオウナヌ,アジア
CTY01954,旧イチサチキ,アジア
CTY01955,旧ケアトシノ,ヨーロッパ
CTY01956,旧ソカアツウ,アフリカ
CTY01957,旧チテクケオ,アフリカ
CTY01958,旧クチコソク,南米
CTY01959,旧コケトシコ,南米
CTY01960,旧タシトスタ,アフリカ
CTY01961,旧ソセイシニ,オセアニア
CTY01962,旧エクオツノ,南米
CTY01963,旧イトテノカ,北米
CTY01964,旧ウカノタノ,アフリカ
CTY01965,旧テアテシス,アジア
CTY01966,旧ツテアコイ,北米
CTY01967,旧ヌツチオケ,アジア
CTY01968,旧イスナチセ,アジア
CTY01969,旧エカトカナ,北米
CTY01970,旧イウコウノ,アジア
CTY01971,旧カコイコエ,南米
CTY01972,旧ナケナコタ,南米
CTY01973,旧キニキニオ,オセアニア
CTY01974,旧トシイソキ,オセアニア
CTY01975,旧ソエコノノ,北米
CTY01976,旧クアテサケ,アジア
CTY01977,旧ウエテエニ,アフリカ
CTY01978,旧ノツノテコ,ヨーロッパ
CTY01979,旧チアスササ,北米
CTY01980,旧チセケクカ,南米
CTY01981,旧タヌネナタ,アジア
CTY01982,旧カイソソク,アフリカ
CTY01983,旧セニケサシ,ヨーロッパ
CTY01984,旧ニトクノシ,南米
CTY01985,旧セサヌケヌ,アジア
CTY01986,旧タクキトア,アフリカ
CTY01987,旧ストノチコ,北米
CTY01988,旧キサネチノ,オセアニア
CTY01989,旧キツイスサ,南米
CTY01990,旧タネスケト,アジア
CTY01991,旧ウノツクヌ,南米
CTY01992,旧オネヌトカ,オセアニア
CTY01993,旧コソイシト,アジア
CTY01994,旧ノノサシイ,南米
CTY01995,旧トキシウア,南米
CTY01996,旧ネテクノヌ,アフリカ
CTY01997,旧クタセタツ,アジア
CTY01998,旧ソウツニナ,南米
CTY01999,旧ニチノウカ,アフリカ
CTY02000,旧タニテチケ,オセアニア
