code,name,region
CTY19039,ソシコテエ,アフリカ
CTY19040,トタカソオ,ヨーロッパ
CTY19041,ウエコネス,ヨーロッパ
CTY19042,シネオケコ,オセアニア
CTY19043,ソウアエク,アフリカ
CTY19044,ヌサカキネ,ヨーロッパ
CTY19045,ヌエナチケ,北米
CTY19046,アナスヌサ,オセアニア
CTY19047,ネソコケカ,北米
CTY19048,キタニセシ,アジア
CTY19049,ククアテニ,ヨーロッパ
CTY19050,スケクタノ,ヨーロッパ
CTY19051,スイネカヌ,オセアニア
CTY19052,テネイヌソ,アジア
CTY19053,ヌトコエヌ,オセアニア
CTY19054,チソイネヌ,ヨーロッパ
CTY19055,ソノスサナ,アフリカ
CTY19056,ソネネヌネ,アジア
CTY19057,ウタチサキ,アフリカ
CTY19058,ヌアテアイ,ヨーロッパ
CTY19059,キエカセア,北米
CTY19060,ニソタニキ,アフリカ
CTY19061,トツセアコ,ヨーロッパ
CTY19062,ソイトチヌ,北米
CTY19063,テノチヌネ,ヨーロッパ
CTY19064,テカニサキ,ヨーロッパ
CTY19065,カオタネエ,南米
CTY19066,ノサテテサ,オセアニア
CTY19067,ナニキケイ,オセアニア
CTY19068,ヌソツイシ,アフリカ
CTY19069,ニナヌサア,オセアニア
CTY19070,エサニツセ,北米
CTY19071,エナニオト,アジア
CTY19072,テトトチソ,アフリカ
CTY19073,ケカタクト,ヨーロッパ
CTY19074,ウキツオシ,アフリカ
CTY19075,キウコタニ,アフリカ
CTY19076,ニシノサヌ,ヨーロッパ
CTY19077,チニノソツ,アフリカ
CTY19078,ケケサテセ,南米
CTY19079,キクネエタ,ヨーロッパ
CTY19080,ササソセウ,アジア
CTY19081,カネテコヌ,ヨーロッパ
CTY19082,タツツウヌ,ヨーロッパ
CTY19083,サソスネシ,北米
CTY19084,キノツトエ,北米
CTY19085,チテセウシ,アフリカ
CTY19086,キオナソカ,アフリカ
CTY19087,セカニアク,ヨーロッパ
CTY19088,サテナオソ,南米
CTY19089,チネケトネ,北米
CTY19090,トケカコサ,ヨーロッパ
CTY19091,サエナタス,アフリカ
CTY19092,ウチツネエ,アフリカ
CTY19093,エソサタソ,南米
CTY19094,オソナノエ,アジア
CTY19095,キナイオス,北米
CTY19096,ニスチテテ,北米
CTY19097,スオトスヌ,ヨーロッパ
CTY19098,チツオニク,アフリカ
CTY19099,サチツヌエ,ヨーロッパ
CTY19100,コケニオイ,アフリカ
CTY19101,イチスセヌ,オセアニア
CTY19102,ノクアツク,北米
CTY19103,ナトシイイ,アジア
CTY19104,ネナカチテ,ヨーロッパ
CTY19105,ソツシサイ,アジア
CTY19106,ススキセオ,アフリカ
CTY19107,ネオトトス,アフリカ
CTY19108,タタアケケ,ヨーロッパ
CTY19109,ニアウナト,南米
CTY19110,ソヌカサス,オセアニア
CTY19111,イアエウタ,オセアニア
CTY19112,チタナスコ,北米
CTY19113,コツナオソ,アフリカ
CTY19114,サコオケウ,南米
CTY19115,ケアネニエ,南米
CTY19116,トナタカネ,ヨーロッパ
CTY19117,ヌニオイケ,アジア
CTY19118,ナウオエツ,北米
CTY19119,チナスエツ,北米
CTY19120,エシウウノ,オセアニア
CTY19121,エネツシノ,ヨーロッパ
CTY19122,ウエトキセ,北米
CTY19123,コスケイコ,アフリカ
CTY19124,オチツキソ,アフリカ
CTY19125,ソイエナオ,オセアニア
CTY19126,アノキウス,オセアニア
CTY19127,テイノコノ,北米
CTY19128,スイケノク,北米
CTY19129,チチアケニ,アジア
CTY19130,キナノノチ,オセアニア
CTY19131,ツクアナア,北米
CTY19132,クネカシソ,アジア
CTY19133,チウノテチ,南米
CTY19134,キセツケイ,アフリカ
CTY19135,トコタウシ,アジア
CTY19136,スオクチセ,ヨーロッパ
CTY19137,ウエチヌト,南米
CTY19138,ツネチカキ,北米
CTY19139,サカネエセ,オセアニア
CTY19140,ククキアチ,南米
CTY19141,キナヌヌソ,オセアニア
CTY19142,チテクイキ,北米
CTY19143,スネエセセ,北米
CTY19144,ソナナシセ,アジア
CTY19145,ナオトトシ,アジア
CTY19146,キツヌエエ,アフリカ
CTY19147,ケトキネタ,アフリカ
CTY19148,オサキナオ,オセアニア
CTY19149,ナノスカカ,北米
CTY19150,ソソケネウ,南米
CTY19151,コナコキコ,北米
CTY19152,ニソコシカ,北米
CTY19153,クウトクソ,南米
CTY19154,ニチカアス,ヨーロッパ
CTY19155,ケノエシヌ,アフリカ
CTY19156,コケウソイ,南米
CTY19157,タサキチニ,北米
CTY19158,コサクヌク,北米
CTY19159,ナエエトチ,アフリカ
CTY19160,ソコキテサ,ヨーロッパ
CTY19161,イキテコス,ヨーロッパ
CTY19162,オタクカケ,アフリカ
CTY19163,イアススト,北米
CTY19164,ノテナカイ,北米
CTY19165,シクケタク,南米
CTY19166,アケソネア,北米
CTY19167,イウケネタ,アジア
CTY19168,ケシヌノケ,オセアニア
CTY19169,ソサケトイ,アフリカ
CTY19170,オツエネキ,アジア
CTY19171,チタケナサ,ヨーロッパ
CTY19172,ナコウカエ,南米
CTY19173,コセノトノ,オセアニア
CTY19174,ツオコソク,オセアニア
CTY19175,ウサヌセケ,南米
CTY19176,エオイセソ,南米
CTY19177,シノテテク,オセアニア
CTY19178,シヌナシネ,アジア
CTY19179,エソキソス,アジア
CTY19180,ソネノトニ,アフリカ
CTY19181,エオソアタ,アジア
CTY19182,スチチノイ,アジア
CTY19183,アオオネニ,北米
CTY19184,オニアケカ,アフリカ
CTY19185,ツイトトチ,アジア
CTY19186,チツタウカ,アジア
CTY19187,クオタアタ,南米
CTY19188,セココアタ,南米
CTY19189,ヌオオチス,南米
CTY19190,セトケイシ,アジア
CTY19191,アアチシチ,ヨーロッパ
CTY19192,エアトノキ,アジア
CTY19193,クオクテケ,アジア
CTY19194,ウヌニヌア,オセアニア
CTY19195,アシヌウノ,オセアニア
CTY19196,ツウチスウ,オセアニア
CTY19197,ソネスチサ,南米
CTY19198,クシスコオ,オセアニア
CTY19199,シナネテニ,ヨーロッパ
CTY19200,ヌオオトツ,ヨーロッパ
CTY19201,テノタヌネ,オセアニア
CTY19202,ソコソオソ,南米
CTY19203,カイステク,南米
CTY19204,カケノケヌ,アフリカ
CTY19205,ケウチナコ,アフリカ
CTY19206,ソカニカシ,北米
CTY19207,タケイセト,南米
CTY19208,アサソカテ,アフリカ
CTY19209,セアコカコ,南米
CTY19210,セコウヌツ,北米
CTY19211,ノオケヌコ,北米
CTY19212,チコケチエ,アジア
CTY19213,ヌアノソソ,ヨーロッパ
CTY19214,トチカシコ,アジア
CTY19215,トタカタケ,北米
CTY19216,タヌウカネ,ヨーロッパ
CTY19217,セノナツテ,北米
CTY19218,ソコシソカ,オセアニア
CTY19219,ネクカトヌ,ヨーロッパ
CTY19220,ケコテサノ,北米
CTY19221,イニコアト,アジア
CTY19222,オコセチト,アジア
CTY19223,シカエウヌ,ヨーロッパ
CTY19224,ツチキコウ,ヨーロッパ
CTY19225,ソツスイト,ヨーロッパ
CTY19226,セウチクシ,ヨーロッパ
CTY19227,ニウコオナ,ヨーロッパ
CTY19228,チイオサソ,アジア
CTY19229,クケニテケ,アフリカ
CTY19230,キニケタツ,アフリカ
CTY19231,セタサノカ,オセアニア
CTY19232,ツタアノア,ヨーロッパ
CTY19233,テヌチツト,北米
CTY19234,アツツケニ,オセアニア
CTY19235,ウスノテツ,アフリカ
CTY19236,サニシキケ,アフリカ
CTY19237,イノオテセ,ヨーロッパ
CTY19238,カケチツク,アフリカ
CTY19239,ケチオテセ,アフリカ
CTY19240,イシツセセ,ヨーロッパ
CTY19241,ニイチオノ,南米
CTY19242,トアエオネ,オセアニア
CTY19243,チニニチキ,オセアニア
CTY19244,チソネアケ,南米
CTY19245,セタチチコ,アフリカ
CTY19246,サタオアタ,オセアニア
CTY19247,ウサツニケ,アジア
CTY19248,タチシコス,アフリカ
CTY19249,ウイノニテ,ヨーロッパ
CTY19250,シシネノウ,北米
CTY19251,カセクノノ,ヨーロッパ
CTY19252,トツスクニ,オセアニア
CTY19253,テセニテス,オセアニア
CTY19254,ヌアイシキ,アフリカ
CTY19255,シナオササ,オセアニア
CTY19256,セネアサチ,アジア
CTY19257,エエソテト,オセアニア
CTY19258,ソアタサス,オセアニア
CTY19259,ツツシテア,南米
CTY19260,ウシサチツ,アフリカ
CTY19261,ネテイスカ,北米
CTY19262,コチオセイ,オセアニア
CTY19263,ウアウセタ,ヨーロッパ
CTY19264,ササコキサ,オセアニア
CTY19265,オニイテテ,アジア
CTY19266,ソサナカツ,ヨーロッパ
CTY19267,ニタキシカ,アフリカ
CTY19268,スオナノノ,オセアニア
CTY19269,シニトテカ,アジア
CTY19270,クキオキイ,アジア
CTY19271,ソカヌサケ,北米
CTY19272,サニテキネ,アフリカ
CTY19273,ニイスイサ,アジア
CTY19274,クカトツエ,オセアニア
CTY19275,イナテエタ,オセアニア
CTY19276,カサコセノ,オセアニア
CTY19277,テスセナイ,アフリカ
CTY19278,カソノウト,南米
CTY19279,トカネサス,アジア
CTY19280,セクタネソ,オセアニア
CTY19281,カスネエセ,アフリカ
CTY19282,コスヌイサ,南米
CTY19283,ニエテイア,オセアニア
CTY19284,アオサクネ,オセアニア
CTY19285,オイニオナ,ヨーロッパ
CTY19286,イソエチコ,南米
CTY19287,テトクアア,オセアニア
CTY19288,セクキキチ,ヨーロッパ
CTY19289,トナシソサ,北米
CTY19290,シネノヌト,アジア
CTY19291,アニセツト,南米
CTY19292,タススケス,ヨーロッパ
CTY19293,ニソヌオサ,北米
CTY19294,ツコイサケ,南米
CTY19295,ツアアシエ,南米
CTY19296,スエアカク,南米
CTY19297,ナトオテカ,アフリカ
CTY19298,ニナオスケ,アフリカ
CTY19299,スシスシア,南米
CTY19300,オヌキアチ,アジア
CTY19301,ニツウキケ,南米
CTY19302,ツクタソコ,北米
CTY19303,ウスクソナ,アジア
CTY19304,テヌココウ,オセアニア
CTY19305,ヌシトソニ,ヨーロッパ
CTY19306,セセヌタア,アジア
CTY19307,セイクトケ,北米
CTY19308,ニコケノア,北米
CTY19309,セイコソノ,オセアニア
CTY19310,ウニケケウ,アフリカ
CTY19311,ツツセツケ,オセアニア
CTY19312,ヌソクウセ,アフリカ
CTY19313,ツセエネタ,オセアニア
CTY19314,エヌカウケ,オセアニア
CTY19315,アサセテナ,アフリカ
CTY19316,ノアナトサ,オセアニア
CTY19317,イスキナヌ,オセアニア
CTY19318,ネナニナテ,オセアニア
CTY19319,トクタトカ,アジア
CTY19320,クコタヌキ,アフリカ
CTY19321,オウテテツ,ヨーロッパ
CTY19322,カシネチス,アジア
CTY19323,トコタコツ,ヨーロッパ
CTY19324,ノネカヌテ,南米
CTY19325,ノカカカエ,アジア
CTY19326,タコシエト,アジア
CTY19327,チセネツソ,アフリカ
CTY19328,テネクコト,北米
CTY19329,ウイオエエ,南米
CTY19330,ナカネスシ,北米
CTY19331,テネチオト,北米
CTY19332,シテキアサ,ヨーロッパ
CTY19333,タウカサテ,ヨーロッパ
CTY19334,ヌネキスケ,北米
CTY19335,シオヌウネ,南米
CTY19336,タコチナニ,北米
CTY19337,タウクキチ,南米
CTY19338,タテコアテ,南米
CTY19339,ヌニストセ,南米
CTY19340,アカニソコ,アジア
CTY19341,セエヌソケ,南米
CTY19342,トカシツス,南米
CTY19343,コオチケカ,ヨーロッパ
CTY19344,テウシツツ,アジア
CTY19345,セオニケナ,北米
CTY19346,チコセテセ,アジア
CTY19347,ウシチクイ,南米
CTY19348,シソキコキ,アフリカ
CTY19349,スエヌキナ,アジア
CTY19350,ソアチスノ,南米
CTY19351,ツツナサエ,南米
CTY19352,ネトナエタ,南米
CTY19353,カトシカセ,アフリカ
CTY19354,セアテタア,ヨーロッパ
CTY19355,シソカスツ,ヨーロッパ
CTY19356,クカコケク,オセアニア
CTY19357,ソヌカアチ,アジア
CTY19358,イウツコナ,北米
CTY19359,エストタテ,オセアニア
CTY19360,カタエニナ,北米
CTY19361,スチヌオサ,南米
CTY19362,セニオニエ,南米
CTY19363,カコニケオ,アジア
CTY19364,ヌノスソセ,南米
CTY19365,ササイニキ,アフリカ
CTY19366,セナコセオ,ヨーロッパ
CTY19367,セスヌツテ,オセアニア
CTY19368,スイウツナ,オセアニア
CTY19369,ウヌトトネ,ヨーロッパ
CTY19370,クイサエイ,南米
CTY19371,サコカソカ,アジア
CTY19372,サオチタノ,オセアニア
CTY19373,スノオトウ,ヨーロッパ
CTY19374,タエニクエ,オセアニア
CTY19375,ソキキクエ,北米
CTY19376,ウウケトニ,アジア
CTY19377,エアセソイ,オセアニア
CTY19378,ネヌニタネ,南米
CTY19379,カサヌサエ,アジア
CTY19380,クササイナ,ヨーロッパ
CTY19381,トウソエア,オセアニア
CTY19382,サテエニキ,アフリカ
CTY19383,ケタウクテ,北米
CTY19384,オネキクサ,アフリカ
CTY19385,ノスチコノ,アフリカ
CTY19386,ニヌサキタ,アフリカ
CTY19387,キウシノサ,アジア
CTY19388,サカニタサ,南米
CTY19389,チケナアテ,オセアニア
CTY19390,キネニニネ,北米
CTY19391,ヌエセニア,北米
CTY19392,ニナコエキ,南米
CTY19393,コイナアキ,南米
CTY19394,テコネネサ,アジア
CTY19395,タネアカケ,オセアニア
CTY19396,クカトニシ,アジア
CTY19397,トサアキキ,アフリカ
CTY19398,ナネケイト,オセアニア
CTY19399,カヌニイサ,アジア
CTY19400,ソクトナオ,南米
CTY19401,チノトツナ,北米
CTY19402,ノテナスヌ,オセアニア
CTY19403,アニシタナ,オセアニア
CTY19404,スエヌチス,北米
CTY19405,ニセニカタ,ヨーロッパ
CTY19406,ナアヌコチ,オセアニア
CTY19407,ノカトテシ,北米
CTY19408,ソトコクト,アフリカ
CTY19409,ケトヌサス,アフリカ
CTY19410,ネナノケノ,南米
CTY19411,タタオタエ,オセアニア
CTY19412,テイアヌウ,ヨーロッパ
CTY19413,カヌタセケ,オセアニア
CTY19414,アテシシテ,南米
CTY19415,ヌウイウア,アフリカ
CTY19416,スヌサイク,アフリカ
CTY19417,タイケコシ,北米
CTY19418,セサネスイ,オセアニア
CTY19419,カカテニカ,北米
CTY19420,コソノケコ,ヨーロッパ
CTY19421,ウエキスナ,南米
CTY19422,ケノコセソ,オセアニア
CTY19423,ケノクネセ,南米
CTY19424,イコノコヌ,北米
CTY19425,ケタオニト,ヨーロッパ
CTY19426,アノキサセ,アフリカ
CTY19427,スキタチテ,オセアニア
CTY19428,コニクオヌ,南米
CTY19429,オエオノネ,北米
CTY19430,ネタタシエ,アフリカ
CTY19431,イトサソネ,アジア
CTY19432,コケウイオ,オセアニア
CTY19433,セキナツテ,ヨーロッパ
CTY19434,ヌエノアケ,北米
CTY19435,スタネセソ,アフリカ
CTY19436,サニソコア,オセアニア
CTY19437,ニオキサチ,南米
CTY19438,セニウコノ,ヨーロッパ
CTY19439,テオノカソ,ヨーロッパ
CTY19440,エアシケカ,北米
CTY19441,ヌウセテカ,オセアニア
CTY19442,タネケサシ,アフリカ
CTY19443,ヌナスケケ,アフリカ
CTY19444,オカニスチ,南米
CTY19445,イソクタノ,南米
CTY19446,クニコテシ,南米
CTY19447,ソサコナネ,北米
CTY19448,キトアケト,アジア
CTY19449,テコキトコ,北米
CTY19450,ソシアセネ,オセアニア
CTY19451,キセイオツ,アジア
CTY19452,シタチナキ,オセアニア
CTY19453,ヌケクセウ,北米
CTY19454,ヌウサセニ,南米
CTY19455,カウケコタ,オセアニア
CTY19456,アキクネア,オセアニア
CTY19457,ケナサノシ,アジア
CTY19458,ソノチウウ,オセアニア
CTY19459,スナウコツ,アジア
CTY19460,シツチタク,オセアニア
CTY19461,シノシコヌ,アジア
CTY19462,クスカクナ,南米
CTY19463,エスチヌア,アフリカ
CTY19464,ノネソソキ,アジア
CTY19465,スカヌエノ,南米
CTY19466,テタチナナ,ヨーロッパ
CTY19467,ナセウサチ,北米
CTY19468,ノアコウエ,アフリカ
CTY19469,トクカイア,アジア
CTY19470,ツヌトオナ,南米
CTY19471,スイケトナ,オセアニア
CTY19472,クオノツク,南米
CTY19473,サエツケナ,アジア
CTY19474,テノセナシ,南米
CTY19475,チエネササ,アジア
CTY19476,イアナヌタ,北米
CTY19477,イチネカト,アフリカ
CTY19478,クケネケク,アフリカ
CTY19479,ヌアヌコナ,オセアニア
CTY19480,シウネカア,南米
CTY19481,ステセキノ,南米
CTY19482,ケソツニニ,ヨーロッパ
CTY19483,スクチイキ,北米
CTY19484,スキシカセ,アフリカ
CTY19485,ノネスセナ,アフリカ
CTY19486,ニシテウサ,北米
CTY19487,ウツスケソ,オセアニア
CTY19488,アククケナ,アジア
CTY19489,カアトクノ,南米
CTY19490,トツサノケ,ヨーロッパ
CTY19491,トカネネア,ヨーロッパ
CTY19492,ネテヌタタ,北米
CTY19493,シツイニシ,ヨーロッパ
CTY19494,オオナセコ,南米
CTY19495,クイセヌシ,アフリカ
CTY19496,アクウウニ,ヨーロッパ
CTY19497,イケアエタ,北米
CTY19498,セイイナエ,オセアニア
CTY19499,ウサニキケ,オセアニア
CTY19500,スツイサネ,アジア
CTY19501,キツニニセ,ヨーロッパ
CTY19502,サウチコテ,北米
CTY19503,キヌヌシキ,アフリカ
CTY19504,イサスツサ,オセアニア
CTY19505,ケキソチチ,アフリカ
CTY19506,ソテネソカ,北米
CTY19507,チヌエカイ,オセアニア
CTY19508,シサオソキ,北米
CTY19509,トネキカネ,アフリカ
CTY19510,コトニアク,北米
CTY19511,ササトシテ,ヨーロッパ
CTY19512,ウアサソニ,アフリカ
CTY19513,ツネエエア,ヨーロッパ
CTY19514,クソオトセ,ヨーロッパ
CTY19515,ニイツチイ,アフリカ
CTY19516,ノササクカ,オセアニア
CTY19517,カウウノヌ,ヨーロッパ
CTY19518,チセチツキ,アジア
CTY19519,ノヌツクエ,アジア
CTY19520,セカトコソ,ヨーロッパ
CTY19521,セイニソケ,北米
CTY19522,ソエソエネ,南米
CTY19523,ニオキネク,南米
CTY19524,スウヌスセ,南米
CTY19525,タトソキニ,アジア
CTY19526,ニノタエノ,オセアニア
CTY19527,クナストク,アジア
CTY19528,テアナクイ,アジア
CTY19529,タチススニ,アフリカ
CTY19530,ヌスセアセ,オセアニア
CTY19531,シナイオコ,北米
CTY19532,ノクカタス,南米
CTY19533,セタウセツ,アジア
CTY19534,イココウセ,北米
CTY19535,チセアナサ,南米
CTY19536,エトニタチ,北米
CTY19537,オシアエア,オセアニア
CTY19538,シツノウオ,ヨーロッパ
CTY19539,エオケニヌ,ヨーロッパ
CTY19540,チクナタセ,ヨーロッパ
CTY19541,イクセチシ,アフリカ
CTY19542,スキネケテ,北米
CTY19543,ヌコイヌカ,オセアニア
CTY19544,ケナテテキ,オセアニア
CTY19545,チヌセナコ,南米
CTY19546,イサケヌオ,ヨーロッパ
CTY19547,タツトコセ,オセアニア
CTY19548,ソセコヌウ,オセアニア
CTY19549,イタナスア,オセアニア
CTY19550,ナチタオセ,オセアニア
CTY19551,ツタチタサ,南米
CTY19552,チアサセケ,北米
CTY19553,ヌサケネク,オセアニア
CTY19554,ササコケカ,南米
CTY19555,ヌチウエシ,オセアニア
CTY19556,スナツテネ,ヨーロッパ
CTY19557,イテサタト,ヨーロッパ
CTY19558,ツタノキソ,南米
CTY19559,トシセサエ,オセアニア
CTY19560,トセソテイ,アフリカ
CTY19561,キクイクエ,ヨーロッパ
CTY19562,テカキソニ,オセアニア
CTY19563,ニオソケオ,ヨーロッパ
CTY19564,ツノニシア,オセアニア
CTY19565,セセニカケ,オセアニア
CTY19566,ノナサスサ,アフリカ
CTY19567,ケナネナシ,南米
CTY19568,エオセカテ,アフリカ
CTY19569,ニエイスナ,北米
CTY19570,アカテソソ,南米
CTY19571,クトタスネ,北米
CTY19572,チソサクウ,北米
CTY19573,コテセチオ,オセアニア
CTY19574,セソイテエ,北米
CTY19575,スクセイネ,ヨーロッパ
CTY19576,サトエトサ,アフリカ
CTY19577,トテナツナ,北米
CTY19578,アツテクネ,北米
CTY19579,オサカナト,南米
CTY19580,ケツコエタ,アジア
CTY19581,ソテタセオ,アジア
CTY19582,スツチスス,北米
CTY19583,アチオタセ,北米
CTY19584,アスシチイ,ヨーロッパ
CTY19585,カコエチカ,南米
CTY19586,スセイノサ,ヨーロッパ
CTY19587,ツエアセツ,南米
CTY19588,キケコサテ,南米
CTY19589,セエイニセ,オセアニア
CTY19590,ソスタナオ,アフリカ
CTY19591,チヌイイツ,オセアニア
CTY19592,イテオアソ,アフリカ
CTY19593,トイキニサ,アフリカ
CTY19594,ウイキタチ,アジア
CTY19595,オサカナイ,オセアニア
CTY19596,トタエニニ,オセアニア
CTY19597,タサアナア,アフリカ
CTY19598,トカナノタ,アジア
CTY19599,ケサチスニ,北米
CTY19600,サネツテタ,アジア
CTY19601,ネシセキコ,アジア
CTY19602,セキソクタ,ヨーロッパ
CTY19603,セニウウチ,アジア
CTY19604,クシイスヌ,オセアニア
CTY19605,セココケナ,アフリカ
CTY19606,タセテキオ,北米
CTY19607,トイナウネ,オセアニア
CTY19608,オオコイセ,ヨーロッパ
CTY19609,ヌコカナエ,北米
CTY19610,エツツカウ,オセアニア
CTY19611,シクネウケ,アフリカ
CTY19612,コカノヌイ,アジア
CTY19613,ウコケアナ,アジア
CTY19614,アクサエト,南米
CTY19615,サネアケテ,南米
CTY19616,ヌサイオソ,ヨーロッパ
CTY19617,ケキトエキ,ヨーロッパ
CTY19618,ツネネシエ,オセアニア
CTY19619,コウヌチニ,北米
CTY19620,タタツタテ,アフリカ
CTY19621,ネカネイト,北米
CTY19622,ノノタカネ,北米
CTY19623,ヌアイウセ,オセアニア
CTY19624,ソチヌエエ,北米
CTY19625,チイキスヌ,アジア
CTY19626,サウソニス,南米
CTY19627,オノシノノ,アジア
CTY19628,テイネテネ,ヨーロッパ
CTY19629,ソオエタシ,北米
CTY19630,サナヌスス,ヨーロッパ
CTY19631,スツテイナ,オセアニア
CTY19632,ヌヌナトキ,ヨーロッパ
CTY19633,ノイセアク,南米
CTY19634,コトナツソ,アジア
CTY19635,サウニネニ,オセアニア
CTY19636,チナツネト,北米
CTY19637,ナヌテクタ,南米
CTY19638,エクヌテチ,南米
CTY19639,ナナコオシ,アフリカ
CTY19640,コオツシス,北米
CTY19641,ソシシイチ,北米
CTY19642,コテニノサ,オセアニア
CTY19643,カテシエケ,南米
CTY19644,トヌセセヌ,アフリカ
CTY19645,イコイオキ,ヨーロッパ
CTY19646,チチアカケ,北米
CTY19647,ヌソクイツ,オセアニア
CTY19648,チソトノウ,ヨーロッパ
CTY19649,キヌキネウ,ヨーロッパ
CTY19650,アタスチヌ,オセアニア
CTY19651,ツエシスセ,ヨーロッパ
CTY19652,スウウカノ,北米
CTY19653,ツケウネツ,オセアニア
CTY19654,ネスキアヌ,北米
CTY19655,ニノトテア,北米
CTY19656,ノキヌトソ,アフリカ
CTY19657,オナソエニ,アジア
CTY19658,エカタツク,アフリカ
CTY19659,オカシサコ,アフリカ
CTY19660,ケチオセキ,オセアニア
CTY19661,クノアノカ,アジア
CTY19662,シソセクエ,アジア
CTY19663,エツツタス,北米
CTY19664,セヌナアト,アフリカ
CTY19665,アチテケカ,アフリカ
CTY19666,ツテエスト,北米
CTY19667,シイタネネ,南米
CTY19668,ツヌイエス,アジア
CTY19669,ツカキタセ,ヨーロッパ
CTY19670,ソカニウア,アジア
CTY19671,ノカキイコ,アジア
CTY19672,トトシコイ,アジア
CTY19673,ニサクココ,アジア
CTY19674,テエスオイ,アジア
CTY19675,シエササイ,アフリカ
CTY19676,クツタスサ,南米
CTY19677,ヌナササニ,アジア
CTY19678,アサエヌエ,オセアニア
CTY19679,オテサアエ,北米
CTY19680,クエアイト,オセアニア
CTY19681,キタスイチ,アジア
CTY19682,ストイカサ,オセアニア
CTY19683,ノケテネシ,オセアニア
CTY19684,セウアニテ,アフリカ
CTY19685,サヌツイソ,南米
CTY19686,コアケソナ,アジア
CTY19687,チナキオイ,南米
CTY19688,コノチネノ,オセアニア
CTY19689,イウキトア,オセアニア
CTY19690,シウノツテ,南米
CTY19691,コウツアツ,南米
CTY19692,ノクタサケ,アジア
CTY19693,ナタソカイ,ヨーロッパ
CTY19694,ヌサケコア,アフリカ
CTY19695,エクソクケ,北米
CTY19696,ネナカセチ,アフリカ
CTY19697,エタネウオ,ヨーロッパ
CTY19698,スキナカサ,ヨーロッパ
CTY19699,ヌアトニヌ,ヨーロッパ
CTY19700,オネアサタ,アフリカ
CTY19701,ヌコアテキ,南米
CTY19702,サセツセオ,アフリカ
CTY19703,オイノソソ,オセアニア
CTY19704,ケナエウタ,ヨーロッパ
CTY19705,チスチシサ,北米
CTY19706,イエウタク,北米
CTY19707,ナシキウチ,アジア
CTY19708,オイニカア,アジア
CTY19709,サセトコタ,北米
CTY19710,イスアクイ,南米
CTY19711,クオヌソス,南米
CTY19712,ニイノネカ,オセアニア
CTY19713,ナセトシニ,アフリカ
CTY19714,ソイテナノ,南米
CTY19715,ストエヌク,南米
CTY19716,ナシテスセ,アジア
CTY19717,ノテアナニ,北米
CTY19718,カスノニナ,アジア
CTY19719,ケセニタア,南米
CTY19720,チカサキト,ヨーロッパ
CTY19721,シネオケニ,アジア
CTY19722,シエノイヌ,オセアニア
CTY19723,スオエオイ,南米
CTY19724,サネタソヌ,アジア
CTY19725,ウヌサセヌ,アフリカ
CTY19726,アエケテク,南米
CTY19727,スイオウヌ,南米
CTY19728,サツヌタタ,北米
CTY19729,シエテセテ,ヨーロッパ
CTY19730,アニソサス,アジア
CTY19731,サイキシキ,アジア
CTY19732,ソタカサセ,ヨーロッパ
CTY19733,ソテナトチ,オセアニア
CTY19734,キコエセチ,アジア
CTY19735,ソカチスコ,アフリカ
CTY19736,ウヌカカナ,アフリカ
CTY19737,ウニシテア,オセアニア
CTY19738,ソオイノオ,ヨーロッパ
CTY19739,ケタノノエ,北米
CTY19740,イウケセア,ヨーロッパ
CTY19741,オウウトシ,北米
CTY19742,ヌシクカオ,南米
CTY19743,アイイウコ,オセアニア
CTY19744,オサタオチ,北米
CTY19745,チスヌセタ,アフリカ
CTY19746,キウウウカ,北米
CTY19747,タチチコト,オセアニア
CTY19748,ツソスキク,オセアニア
CTY19749,オナコテケ,アジア
CTY19750,サケツネク,南米
CTY19751,タイキニト,北米
CTY19752,タチニサツ,ヨーロッパ
CTY19753,ノトキサネ,オセアニア
CTY19754,テセシセツ,北米
CTY19755,タイネニウ,オセアニア
CTY19756,チケイコニ,オセアニア
CTY19757,トテエオク,北米
CTY19758,オツオシシ,ヨーロッパ
CTY19759,カアノノタ,北米
CTY19760,エウテツナ,南米
CTY19761,ヌツソケツ,アジア
CTY19762,ナコクオイ,オセアニア
CTY19763,トアケカキ,ヨーロッパ
CTY19764,アセチナオ,アフリカ
CTY19765,コセツトチ,北米
CTY19766,ネネオイタ,オセアニア
CTY19767,ヌキウキク,オセアニア
CTY19768,ノカスカテ,オセアニア
CTY19769,テソナキト,オセアニア
CTY19770,カスシイキ,アフリカ
CTY19771,チネウテイ,オセアニア
CTY19772,ササセチカ,北米
CTY19773,ツチツコス,ヨーロッパ
CTY19774,ツトカニア,オセアニア
CTY19775,ナタケチカ,北米
CTY19776,コキエナコ,北米
CTY19777,セケトイス,アフリカ
CTY19778,ナネネヌテ,アジア
CTY19779,カチナシテ,北米
CTY19780,ノニアアエ,アジア
CTY19781,ツチエソカ,オセアニア
CTY19782,キトニタケ,アジア
CTY19783,ソコウテサ,アジア
CTY19784,ウカカセコ,アフリカ
CTY19785,ネタエセニ,アジア
CTY19786,トソソサア,オセアニア
CTY19787,ソイオノツ,アフリカ
CTY19788,ヌキノクオ,北米
CTY19789,ヌセケタツ,アフリカ
CTY19790,カチタアセ,オセアニア
CTY19791,ツケニノチ,南米
CTY19792,チネテカサ,南米
CTY19793,トオアソア,オセアニア
